,date,statement,label
844,"Jul 25, 2018",FACEBOOK DEATH SPIRAL: Zuckerberg Loses $16.8 BILLION In Minutes….Will Censorship and Blocking Destroy Social Media Giant?,fake
845,"Jul 25, 2018",JUST IN: HUGE Announcement On EU Trade Deal Sends Nasdaq To All-Time High #RoseGarden,fake
846,"Jul 25, 2018",HYSTERICAL MOMENT In Trump/Cohen Tape Gets All The Attention: “Get me a Coke please”,fake
847,"Jul 25, 2018",IT BEGINS: Booker Calls Senators Supporting SCOTUS Nominee: “Complicit in the evil” [Video],fake
848,"Jul 25, 2018",JUST IN: President Trump Tweets About Cohen Tape: “What kind of lawyer…”,fake
849,"Jul 24, 2018",CNN GOES LOW: Airs Private Trump/Cohen Recording Clinton Crony Lawyer Provided…A Total Nothing Burger,fake
850,"Jul 24, 2018",FIREWORKS ON THE VIEW: Megan McCain EXPLODES As Liberal Co-Hosts Attempt To Defend Socialism In America [VIDEO],fake
851,"Jul 24, 2018",WW2 VET Asks Trump For Special Favor On His 95th Birthday In Great Moment At VFW Event [Video],fake
852,"Jul 24, 2018",JUST IN: MIA JEFF SESSIONS Bombarded By Chants Of “Lock Her Up!” During Speech [Video],fake
853,"Jul 24, 2018",JUST IN: Kimberly Guilfoyle Finally Makes A Statement On Her Sudden Departure From Fox News,fake
854,"Jul 24, 2018",WATCH PELOSI SPIN: Trump Is Creating “Partisanship in Intelligence” By Revoking Security Clearances Of Obama-Intel Officials [VIDEO],fake
855,"Jul 24, 2018",VIDEO OF THE DAY: Devin Nunes Hits Back At “Propaganda” CNN [Video],fake
856,"Jul 22, 2018",JUST IN: JIM COMEY RESORTS TO BEGGING DEMOCRATS Not To Become Socialists In Bizarre Tweet,fake
857,"Jul 22, 2018",DID THE MEDIA Just Blast Out Fake News That Trump Could Be A “Russian Asset”? #CNNFakeNews,fake
858,"Jul 21, 2018",“Flip This Seat Red!”: Dem Socialist Mixes Up Political Colors on Campaign Trail [Video],fake
859,"Jul 20, 2018",NO GOODBYE? KIMBERLY GUILFOYLE Replaced Without Mention Of Her Departure After 12 Years With Fox News,fake
860,"Jul 20, 2018",SARAH SANDERS Statement on Supreme Court Nominee Sure to Make Trump Jealous,fake
861,"Jul 20, 2018",HOT MIC Picks Up What Business Leader Whispered To Trump [Video],fake
862,"Jul 20, 2018",#WalkAway Maxine Waters’ Supporters Burn an American Flag…Chant “Black Power” Outside Her Office in Los Angeles [Video],fake
863,"Jul 19, 2018",RUSH LIMBAUGH Mocks The Silly Left Sending ‘Pee-Proof’ Underwear To Dem Senators [Video],fake
864,"Jul 19, 2018",JUDGE JEANINE TELLS HANNITY: Whoopi Goldberg Started Cursing at Me! She Said F-You! F-You! Get the F–k Out of This Building! [Video],fake
865,"Jul 19, 2018",REPORT: Did A Key NFL Team Just Announce Plans To Punish Players Who Demonstrate Against National Anthem?,fake
866,"Jul 19, 2018",SEN TOM COTTON Reveals What The “Abolish Ice” Democrats Really Want [Video],fake
867,"Jul 19, 2018",“THIS IS CLASSIC!” President Trump Just Called Out Dems and Biased Media In Best Possible Way [Video],fake
868,"Jul 19, 2018",NEW POLL: OVERWHELMING MAJORITY Of Republicans Support Way Trump Handled Putin Press Conference,fake
869,"Jul 19, 2018",DEMOCRAT KEITH ELLISON: National Borders Create “An Injustice” [Video],fake
870,"Jul 19, 2018",THIS WILL MAKE YOUR DAY! CHARLES PAYNE Gets Choked Up Interviewing Employee Who Walked Almost 20 Miles To Work Then CEO Gives Him His Car [Video],fake
871,"Jul 18, 2018",WATCH: DEMOCRAT Congressman CAUGHT LYING About 12 Indicted Russians On Tucker Carlson Show,fake
872,"Jul 18, 2018",JUST IN: SAN FRANCISCO Gives ILLEGAL ALIENS Right To Vote,fake
873,"Jul 18, 2018",CNN: FORMER CIA/FBI Official Calls For Shadow Government To Rise Up and Counter Democratically Elected President Trump [VIDEO],fake
874,"Jul 17, 2018",FOX NEWS DROPS BOMBSHELL: New Text Messages PROVE Obama White House Was Involved In EARLY Stages Of Trump-Russia Probe [VIDEO],fake
875,"Jul 17, 2018",Key Republicans Go After John Brennan For Calling Trump Treasonous [Video],fake
876,"Jul 16, 2018",RADIANT! First Lady Wears Sunshine-Yellow For Helsinki Meeting [Video],fake
877,"Jul 16, 2018",WATCH: Socialist Candidate Ocasio-Cortez Attacks Israel…Calls Them The Occupiers Of Palestine [Video],fake
878,"Jul 15, 2018",CHRISTIAN DOCTOR With 26-Yr Medical Career FIRED For Saying “People Cannot Choose Their Gender”,fake
879,"Jul 15, 2018",“KISS MY YOU KNOW WHAT!”: Key Democrat Slams Schumer For Bullying On Kavanaugh Vote,fake
880,"Jul 14, 2018",JUST IN: REPUBLICANS Move To Impeach Deputy AG Rod Rosenstein,fake
881,"Jul 14, 2018",WATCH: PARAGLIDING PROTESTER Gets Way Too Close To President Trump [Video],fake
882,"Jul 13, 2018",Pro-Trump Capitol Hill Interns Fight Back After They Were Denied Uber Ride For Having Trump MAGA Hats,fake
883,"Jul 13, 2018","PRESS POOL ROARS WITH LAUGHTER When Trump Teases Reporter Wearing Hat: “A good, solid head of hair” [Video]",fake
884,"Jul 13, 2018",JUST IN: SEN MCCONNELL Warns Open Borders “Socialists” After Ambush At Restaurant [Video],fake
885,"Jul 13, 2018",JAMES WOODS NAILS IT! Tweet About Peter Strzok Wins The Day,fake
886,"Jul 12, 2018",BRILLIANT: Rep Darrell Issa Asks Trump-Hating FBI Agent Peter Strzok To Read His Disturbing Emails Aloud [VIDEO],fake
887,"Jul 12, 2018",MAGNIFICENT IN YELLOW: All Eyes On Melania As She Goes Grecian For Gala Event,fake
888,"Jul 12, 2018",MAGNIFICENT IN YELLOW: All Eyes On Melania As She Goes Grecian For Gala Event,fake
889,"Jul 12, 2018","WOW! DEMOCRAT REP STEVE COHEN Tells Trump-Hating FBI agent Peter Strzok: “If I could give you a Purple Heart, I would. You deserve one” [VIDEO]",fake
890,"Jul 12, 2018","LONDON: VOCAL, PRO-TRUMP Former Ambassador To US Beaten To A Pulp Night Before Trump Arrives In UK",fake
891,"Jul 12, 2018",BREAKING LIVE FEED: Trump-Hating FBI agent Peter Strzok Testifies Before Congress [VIDEO],fake
892,"Jul 11, 2018","US MARSHALS SERVE Home-wrecking, Trump-Hating FBI Agent Lisa Page With Subpoena After Rep. Goodlatte Demands She Apparently Has “Something To Hide”",fake
893,"Jul 11, 2018",WHILE THE FASHION ELITE IGNORES HER… Melania Brings A Chic Charm Offensive to NATO Summit,fake
894,"Jul 11, 2018",LOCK HER UP! Anti-Trump Ex-FBI Lawyer Lisa Page Gives Lame Excuse For No-Show On The Hill [Video],fake
895,"Jul 11, 2018",GLORIOUS! WATCH TRUMP Dress-Down NATO Leaders At Summit: “Step it up!” [Video],fake
896,"Jul 10, 2018",PIERS MORGAN SLAYS London Mayor In Savage Interview: “Would you endorse a flying black baby of Obama in a nappy?”,fake
897,"Jul 10, 2018",WOW! AUNT OF YOUNG CANCER SURVIVOR Gets ATTACKED On Twitter For Thanking Eric Trump For Supporting St. Jude Hospital,fake
898,"Jul 10, 2018",UNHINGED HORROR! Why Socialist Bernie Sanders And CRAZED Leftist Anti-Kavanaugh Protesters PROVE America Is #WINNING [VIDEO],fake
899,"Jul 10, 2018",JUST IN: Trump Pardons Ranchers Whose Arrests Led To Bundy Protest On Wildlife Refuge,fake
900,"Jul 10, 2018",WHO IS THE ‘THREATENING’ RENT-A-MOB That Forced Fox News’ Shannon Bream To ‘Bail’ On Live Show,fake
901,"Jul 9, 2018",BREAKING: PRESIDENT TRUMP CHOOSES 53-Yr-Old Brett Kavanaugh To Replace Supreme Court Justice Kennedy,fake
902,"Jul 9, 2018",WHY IS THE BOSTON CITY COUNCIL Even Considering Giving Non-Citizens and DACA Recipients Voting Rights?,fake
903,"Jul 9, 2018",SURPRISED? Jimmy Carter Speaks Out on Abortion and Gay Marriage in a WWJD Moment [VIDEO],fake
904,"Jul 8, 2018",BILL AND HILL SPOTTED FLYING Commercial With The Deplorables [Video],fake
905,"Jul 8, 2018",NEIGHBORHOOD WHERE SOCIALIST DEMOCRAT Candidate For US Congress Was Raised Is Far Cry From Bronx,fake
906,"Jul 7, 2018",PRO-ABORTION TOMI LAHREN Warns Conservatives Against Pressing For Supreme Court Justice Who Will Overturn Roe V. Wade [VIDEO],fake
907,"Jul 7, 2018",BREAKING: Mitch McConnell Harassed Leaving A Restaurant: “We know where you live!” [Video],fake
908,"Jul 7, 2018",MEDIA IGNORES: TRUMP SUPPORTERS BOOT White Nationalists From Louisville Rally [VIDEO],fake
909,"Jul 7, 2018",COLLEGE PROFESSOR: Women Could Go To Jail For Miscarriages If Rove v. Wade Is Overturned [Video],fake
910,"Jul 6, 2018",REPORT: FBI Agents Were In A Hurry to Get Dirt On Trump Before 2016 Election: ‘Hurry the F up!’,fake
911,"Jul 6, 2018",FLORIDA HOMEOWNER Attacked Over Trump Flag In Yard…Resists Demands He Remove It #Trump2020,fake
912,"Jul 6, 2018",GAY NYC HAIRDRESSER Who Started #WalkAway From Democrat Party Campaign Is Refused Service By Intolerant Camera Shop Employees,fake
913,"Jul 6, 2018",CAUGHT: Robbery Task Force Arrests Man Who Assaulted Teen Wearing MAGA Hat [Video],fake
914,"Jul 5, 2018",WATCH: LIBERALS PROTEST Arrest Of Illegals Running Child Sex Trafficking Operation From Their Home,fake
915,"Jul 5, 2018",JUST IN: KARMA Comes To Anti-Trump Goon Who Assaulted Teen Wearing MAGA Hat [Video],fake
916,"Jul 4, 2018",RUSH LIMBAUGH: The Statue Of Liberty Has NOTHING To Do With Immigration [Video],fake
917,"Jul 4, 2018",NATIONWIDE MANHUNT Underway For 3 ILLEGAL ALIENS Who KIDNAPPED And RAPED 13 and 14-Yr-Old Sisters At Days Inn [VIDEO],fake
918,"Jul 4, 2018",JUST IN: Judge Makes Huge Decision on Suit Alleging Trump Campaign Conspired with Russia in DNC Hack,fake
919,"Jul 4, 2018",HATEFUL NEW YORK DAILY NEWS Goes Low With July 4th Cover Calling Trump A “Clown”,fake
920,"Jul 3, 2018",CHAIR OF THE DNC CLAIMS Socialist Candidate Is ‘The Future Of Our Party’ [Video],fake
921,"Jul 3, 2018",JUST IN: WALMART RESPONDS To Outcry About ‘Impeach 45’ Items For Sale On Website,fake
922,"Jul 3, 2018",JUST IN: Trump To Roll Back Obama-Era College Admissions Policy,fake
923,"Jul 3, 2018",WALMART SELLING ‘Impeach 45’ Baby Onesies…Going for the Low Information Voter?,fake
924,"Jul 3, 2018",“THE RAPE TREE”: Why Texas Border Volunteers Go Where Others Dare Not Tread [Video],fake
925,"Jul 2, 2018",SARAH SANDERS Gets Special Message From Reporter On Where She Can Eat In DC [Video],fake
926,"Jul 2, 2018",WATCH: MAXINE WATERS TAKES OFF THE GLOVES To Target ‘Self Serving’ Dem Party Leaders,fake
927,"Jul 1, 2018",JUDICIAL WATCH Uncovers Records Showing Obama Regime Sent Taxpayer Funds Overseas To Fund Soros Backed Group,fake
928,"Jun 30, 2018",Sen Dick Durbin Slammed On Twitter for Calling ICE ‘Incompetents’ [Video],fake
929,"Jun 28, 2018",WOW! CANDACE OWENS’ Father Asks Her To Deliver Powerful Message To Sarah Huckabee Sanders About Discrimination,fake
930,"Jun 28, 2018",CNN ‘ANALYSTS’ GO LOW: “Cocaine and Champagne Mitch” McConnell “Is on a Bender” After Kennedy Retirement,fake
931,"Jun 27, 2018",LOL! ACTOR JAMES WOODS Destroys Crybaby Liberal John Legend In Most BADASS Way After He Gives Trump Administration Ultimatum,fake
932,"Jun 27, 2018",JUST IN: MSNBC Analyst Calls On Dems To “Throw Down” And Stop Playing By The Rules…”Having The Street Rise Up” [Video],fake
933,"Jun 27, 2018","HOW TOP SEARCH ENGINE TRICKS Users Looking For Facts On Illegal Immigration Into Clicking On Radical, Pro-Immigration Website",fake
934,"Jun 27, 2018",COMEDIAN JERRY SEINFELD Calls Out “Overkill” By ABC On The Firing Of Roseanne,fake
935,"Jun 26, 2018",BLACK CAUCUS MEMBER MAXINE WATERS Is Confronted By Journalist: “Where Are Conservatives Allowed To Go? Are We Supposed To Sit At The Back Of The Bus?” [VIDEO],fake
936,"Jun 26, 2018",2020 DEM HOPEFUL Cory Booker Backs Maxine Waters: Confront Trump Aides With ‘Radical Love’ [Video],fake
937,"Jun 26, 2018","WATCH DEMOCRATS Admit To Wanting Open Borders: “No borders, no nations”…Do They Realize How Many LEGAL Immigrants Are Allowed In Every Year? [Video]",fake
938,"Jun 25, 2018",ANGRY MOB Of DEMOCRAT PROTESTERS Break Ankle of US Border Agent Trying To Protect Elderly Woman From Harm At TX Detention Center [VIDEO],fake
939,"Jun 25, 2018",JUST IN: Senior DHS Official Discovers Gruesome Symbol Of Protest On His Front Porch,fake
940,"Jun 25, 2018",JUST IN: Senior DHS Official Discovers Gruesome Symbol Of Protest On His Front Porch,fake
941,"Jun 25, 2018",LIFELONG DEMOCRAT ALAN DERSHOWITZ Says Next Report Will End Mueller Investigation [VIDEO],fake
942,"Jun 24, 2018",FLORIDA AG PAM BONDI ATTACKED BY Screaming Liberals At Movie Screening With Family [Video],fake
943,"Jun 23, 2018",LEFT CALLS FOR FIRING Of NBA Legend After Photo Reveals He May Have Attended Trump Rally In MN,fake
944,"Jun 22, 2018",NEW POSTER GIRLS For CIVILITY: Porno Star and Former Comedian Join Forces To Save Democrat Party,fake
945,"Jun 21, 2018",PHOTO Of TEXAS BILLBOARD With Tough Message For Liberals Goes VIRAL,fake
946,"Jun 21, 2018",JUST IN: PRO-OPEN BORDERS JEH JOHNSON ADMITS To Expanding Family Detention During Obama Admin,fake
947,"Jun 21, 2018",JOKE OF THE DAY: Nancy Pelosi and Chuck Schumer Go to Montana,fake
948,"Jun 21, 2018",DC MEXICAN RESTAURANT Manager Applauds Socialist DOJ Employee For Chasing DHS Secretary Nielsen Out Of Restaurant,fake
949,"Jun 21, 2018",MASSIVE MANHUNT Underway After Father Turns In 26-Yr-Old Son For Threatening To Put A Bullet In The Head President Trump [VIDEO],fake
950,"Jun 20, 2018",JUST IN: “Keep The Focus On Trump”…Dems Reject Fix To Keep Illegal Families Together,fake
951,"Jun 19, 2018",TRUMP JOKES ABOUT NEGATIVE DEM MESSAGING: “I started to dislike myself” [Video],fake
952,"Jun 19, 2018",JUST IN: TRUMP-HATING FBI agent Peter Strzok ESCORTED From FBI Building Amid Questions Surrounding Russia Investigation,fake
953,"Jun 19, 2018",BREAKING: Trump Admin Withdraws From UN Human Rights Council: “Not worthy of its name”…”Chronic bias”,fake
954,"Jun 19, 2018",WASHINGTON POST REPORTER TWEETS Dislike For “Coward” Conservatives…Love For Illegal Latin Imports,fake
955,"Jun 19, 2018",DIRTIER BY THE MINUTE: “Alarm Bells Went Off” for Trump Campaign Aide Targeted by FBI,fake
956,"Jun 18, 2018",JUST IN: Shocking Ruling By Fed Judge…Calls Proving Citizenship To Vote “Unconstitutional”,fake
957,"Jun 18, 2018",DEMS USING ILLEGAL KIDS AS MIDTERM PAWNS But Said Nothing During 2015 Border Surge,fake
958,"Jun 17, 2018",Hillary Whines To 8th Graders About Kids Bullying Her: Claims She Hit A Girl And Then “Became Part Of The Neighborhood” [Video],fake
959,"Jun 16, 2018",HOUSE REPUBLICANS Consider FORCIBLY REMOVING Lame Duck Speaker Paul Ryan After Falsely Claiming Trump Supports His “Nightmare” Amnesty Bill,fake
960,"Jun 15, 2018",HILLARY SPEAKS AT GRADUATION…Struggles to Climb Stairs [Video],fake
961,"Jun 15, 2018",ALAN DERSHOWITZ: Why Locking Manafort Up Before Trial Is “Obnoxious To The Constitution” [Video],fake
962,"Jun 15, 2018",ARIZONA RANCHER WARNS: The One Thing America Needs To Stop Border Violence,fake
963,"Jun 14, 2018",SARAH SANDERS Handles Acosta and Screaming WH Press Like A Champ [Video] #NoDACA #NoAmnesty #realDonaldTrump,fake
964,"Jun 14, 2018",SPOT ON! LIMBAUGH BLASTS Sen. Bob Corker For Calling Pro-Trump GOP ‘Cultish’ and ‘Fearful’ [Video],fake
965,"Jun 14, 2018",TRUMP SLAMS CNN For ‘Downplaying’ North Korea Deal…Blitzer Whines And Grovels To ‘The American People’ On-Air [Video],fake
966,"Jun 13, 2018",FORMER OBAMA CRONY Sprays His Eyes With Pepper Spray To Prove His Anti-Gun Stance…Who would vote for this guy?,fake
967,"Jun 13, 2018",BREAKING: President Trump Has Been Nominated For Nobel Peace Prize,fake
968,"Jun 12, 2018",WATCH: HOLLYWOOD Robert Davi Actor RIPS Into Robert DeNiro and “Everyone Who Stood Up” At Tony Award Show To Applaud His Vulgar Anti-Trump Comments,fake
969,"Jun 12, 2018",NOT SO “PRETTY WOMAN” JULIA ROBERTS Drops Multiple “F-Bombs” In Tirade Against Republicans [VIDEO],fake
970,"Jun 12, 2018",AFTER EMOTIONAL INTERVIEW: SARAH SANDERS Sends Special Message To Dennis Rodman,fake
971,"Jun 12, 2018",JORDAN PETERSON: Dangerous People Are Teaching Your Kids [Video],fake
972,"Jun 12, 2018",BREAKING VIDEO: Historic Signing Of ‘Complete Denuclearization Of Korean Peninsula’ [Video],fake
973,"Jun 11, 2018",LIVE AT 9 PM ET: President Trump Meets Kim Jong Un – North Korean Summit In Singapore [Video],fake
974,"Jun 11, 2018",MELANIA MAKES HER COMEBACK: Our Stunning First Lady Attends D.C. Event,fake
975,"Jun 11, 2018",TRUMP IS RIGHT! Watch 1999 Meet The Press Where Trump Gives His Plan On Dealing With North Korea [Video],fake
976,"Jun 11, 2018",TWITTER CEO APOLOGIZES After Being Attacked By Left For Eating Chick-fil-A During Gay Pride Month,fake
977,"Jun 10, 2018",PRESIDENT TRUMP SLAMS “Very Dishonest and Weak” Canadian PM Trudeau For Making “False Statements” About Trade At G7 Summit,fake
978,"Jun 10, 2018","MAXINE WATERS PLAYS TO THE LOW INFO VOTER: The Kremlin, Russia and Putin Got Trump Elected [Video]",fake
979,"Jun 10, 2018","STANLEY CUP CHAMPS Run Into Ivanka and Jared…Then This Happens: “Trump, Trump, Trump!” [Video]",fake
980,"Jun 9, 2018",ON FIRE! TRUMP CALLS OUT CNN Reporter: “I figured…fake news CNN. The worst.” [Video],fake
981,"Jun 8, 2018",AWESOME! 11-YEAR OLD CANCER SURVIVOR Watches Trump Sign Childhood Cancer Bill [Video],fake
982,"Jun 8, 2018",PRESIDENT TRUMP Comments On Shocking Death Of Anthony Bourdain…The Left Goes Ballistic [Video],fake
983,"Jun 7, 2018",BREAKING: Director of Security For Senate Intel Cmte Arrested,fake
984,"Jun 7, 2018",WOMAN REFUSES BIBLE…Takes Oath Of Office On ‘The Autobiography of Malcolm X’ While Giving The Black Power Salute,fake
985,"Jun 7, 2018",WATCH: Nancy Pelosi Has A Brain Freeze Trying To Do Easy Math…Aide Jumps In But Gets it Wrong Too! [Video],fake
986,"Jun 7, 2018","DISTURBING: Facebook, Amazon, Google And Twitter Using Far-Left Group That Banned Christian Legal Group Defending Christian Baker",fake
987,"Jun 7, 2018",JUST IN: President Trump On Meeting Regarding North Korea: “They have to de-nuke.” [Video],fake
988,"Jun 7, 2018",RELEASED FROM JAIL: Alice Johnson Thanks President Trump…He Tweets Back to Her [Video],fake
989,"Jun 6, 2018",REP MATT GAETZ SLAMS SPEAKER PAUL RYAN: “There is no defending Paul Ryan today” [VIDEO],fake
990,"Jun 6, 2018",JUST IN: LEAKED IG REPORT Reveals “Insubordinate” FBI Director James Comey Defied Authority on Hillary Email Probe,fake
991,"Jun 6, 2018","JUST IN: PRESIDENT TRUMP Commutes Life Sentence Of First-Time, Non-Violent Offender, Alice Johnson, After Kim Kardashian Visit",fake
992,"Jun 6, 2018",REPORT: OBAMA ADMIN Opened The Books To U.S. Financial System To Iran…Lied About It,fake
993,"Jun 5, 2018",SARAH SANDERS ZINGS RUDE APRIL RYAN: “I would be happy to answer if would just stop talking…” [Video],fake
994,"Jun 5, 2018",SENATE RELEASES 500 PAGES: Strzok/Page Texts Reveal Bombshell Info On FBI Spying and Set-Up Of Trump [Video],fake
995,"Jun 4, 2018",TRUMP STOMPS EAGLES: Cancels White House Visit Over Anthem Dispute,fake
996,"Jun 4, 2018",WATCH Obama Crony Ben Rhodes Hilariously Get Owned By A Backpack…This Guy Was A National Security Adviser? [Video],fake
997,"Jun 4, 2018","UK JUDGE SOLUTION To RAMPANT STABBINGS: Confiscate Knives From Homes So Government Can Dull Blades, “Round” Tips",fake
998,"Jun 2, 2018",WHY DEEP STATE PLAYERS In Former Obama Admin Are Suddenly Showing Up On MSNBC and CNN,fake
999,"Jun 2, 2018",KEVIN MCCARTHY Roasts Google For Search Linking California GOP To “Naziism” [Video],fake
1000,"Jun 2, 2018","DEM GOV TERRY MCAULIFFE Made It Possible For Pedophile, Rapist, White Supremacist Who Threatened To Kill The President To Run For Congress",fake
1001,"Jun 2, 2018",DAN BONGINO DELIVERS BOMBSHELL: Entrapment Operation On Trump Started With Professor Who Is Now Missing,fake
1002,"Jun 1, 2018",PHILADELPHIA RESIDENTS OUTRAGED After Neighborhood Bar Posts Patriotic Sign On Door That Would Prevent Michelle Obama From Entering,fake
1003,"Jun 1, 2018",PRICELESS! MIKE HUCKABEE Responds To Leftist Haters Of Sarah With The Best Answer Ever,fake
1004,"Jun 1, 2018",REMEMBER WHEN OPRAH Said A Whole Generation Of White People: “Just Have To Die!” To Fix Racism? [VIDEO],fake
1005,"May 31, 2018","WHY WOULD TRUMP “Curtail Sentence” of Former Obama Crony, Democrat Governor Blagojevich?",fake
1006,"May 31, 2018",STUNNING VIDEO: OBAMA 2012 CAMPAIGN OFFICIAL Reveals How Facebook Allowed Democrats To “Ingest The Entire Social Network of The U.S.” Because “They Were On Our Side”,fake
1007,"May 30, 2018",ROOM MELTS When Young Boy Gets A Bear Hug From President Trump During “Right to Try” Bill Signing [video],fake
